city,country,country_params,distance,id,lat,localized_country_name,lon,member_count,ranking,state,state_params,zip
Seabrook,us,US,1612.7531844725438,3874,42.88999938964844,USA,-70.86000061035156,61,39,NH,NH,03874
East Kingston,us,US,1608.0194116275236,3827,42.90999984741211,USA,-70.9800033569336,60,40,NH,NH,03827
Suncook,us,US,1595.4309435365017,3275,43.16999816894531,USA,-71.4000015258789,59,41,NH,NH,03275
Atkinson,us,US,1599.0218584792497,3811,42.84000015258789,USA,-71.16000366210938,59,42,NH,NH,03811
North Hampton,us,US,1616.1481903281044,3862,42.97999954223633,USA,-70.81999969482422,58,43,NH,NH,03862
North Conway,us,US,1625.1409467050364,3860,44.040000915527344,USA,-71.12999725341797,54,44,NH,NH,03860
Rye,us,US,1618.8382802372164,3870,43.0099983215332,USA,-70.7699966430664,52,45,NH,NH,03870
Litchfield,us,US,1586.4632686227824,3052,42.849998474121094,USA,-71.45999908447266,52,46,NH,NH,03052
Kingston,us,US,1604.8092586176795,3848,42.91999816894531,USA,-71.05999755859375,51,47,NH,NH,03848
Newport,us,US,1568.2170814881179,3773,43.369998931884766,USA,-72.16000366210938,51,48,NH,NH,03773
Plymouth,us,US,1595.9768598285443,3264,43.75,USA,-71.69000244140625,49,49,NH,NH,03264
Northwood,us,US,1604.6325886291597,3261,43.189998626708984,USA,-71.19000244140625,48,50,NH,NH,03261
West Lebanon,us,US,1568.9532359292084,3784,43.650001525878906,USA,-72.30000305175781,46,51,NH,NH,03784
Nottingham,us,US,1605.5793242632806,3290,43.09000015258789,USA,-71.12000274658203,46,52,NH,NH,03290
Deerfield,us,US,1601.1088024256276,3037,43.13999938964844,USA,-71.25,46,53,NH,NH,03037
Farmington,us,US,1614.1202499917867,3835,43.38999938964844,USA,-71.05999755859375,46,54,NH,NH,03835
Newton,us,US,1604.2793086872953,3858,42.869998931884766,USA,-71.05000305175781,43,55,NH,NH,03858
Weare,us,US,1580.3845803635888,3281,43.09000015258789,USA,-71.72000122070312,40,56,NH,NH,03281
Auburn,us,US,1594.0946849664206,3032,43.0,USA,-71.3499984741211,40,57,NH,NH,03032
Tilton,us,US,1594.4753271032596,3276,43.459999084472656,USA,-71.56999969482422,39,58,NH,NH,03276
Henniker,us,US,1577.8984347781418,3242,43.16999816894531,USA,-71.81999969482422,38,59,NH,NH,03242
Franklin,us,US,1590.3335528807675,3235,43.439998626708984,USA,-71.66000366210938,37,60,NH,NH,03235
New Boston,us,US,1578.9439165237347,3070,42.97999954223633,USA,-71.69999694824219,37,61,NH,NH,03070
Sandown,us,US,1599.4840737137984,3873,42.93000030517578,USA,-71.19000244140625,35,62,NH,NH,03873
Jaffrey,us,US,1561.5269039700884,3452,42.810001373291016,USA,-72.02999877929688,35,63,NH,NH,03452
Madbury,us,US,1617.2287243187736,3823,43.189998626708984,USA,-70.88999938964844,35,64,NH,NH,03823
Chester,us,US,1598.1485379137252,3036,42.970001220703125,USA,-71.23999786376953,34,65,NH,NH,03036
New Ipswich,us,US,1567.2542860656588,3071,42.779998779296875,USA,-71.87999725341797,34,66,NH,NH,03071
Bristol,us,US,1590.796560464042,3222,43.61000061035156,USA,-71.73999786376953,33,67,NH,NH,03222
Milton,us,US,1616.8060746062304,3851,43.439998626708984,USA,-71.0199966430664,32,68,NH,NH,03851
Campton,us,US,1599.340900090341,3223,43.880001068115234,USA,-71.68000030517578,32,69,NH,NH,03223
Belmont,us,US,1598.8129202227428,3220,43.470001220703125,USA,-71.47000122070312,29,70,NH,NH,03220
Epsom,us,US,1598.3424136861177,3234,43.209999084472656,USA,-71.3499984741211,29,71,NH,NH,03234
New London,us,US,1576.319321313042,3257,43.41999816894531,USA,-71.98999786376953,29,72,NH,NH,03257
Fremont,us,US,1603.652438928538,3044,42.970001220703125,USA,-71.11000061035156,29,73,NH,NH,03044
Wilton,us,US,1574.3995104932999,3086,42.84000015258789,USA,-71.73999786376953,28,74,NH,NH,03086
Enfield,us,US,1574.96910200803,3748,43.630001068115234,USA,-72.13999938964844,28,75,NH,NH,03748
Grantham,us,US,1572.666806039545,3753,43.529998779296875,USA,-72.13999938964844,27,76,NH,NH,03753
Greenland,us,US,1616.0154175648668,3840,43.040000915527344,USA,-70.8499984741211,26,77,NH,NH,03840
Wolfeboro,us,US,1611.672733843277,3894,43.59000015258789,USA,-71.22000122070312,26,78,NH,NH,03894
Bow,us,US,1588.5367863106278,3304,43.13999938964844,USA,-71.55000305175781,26,79,NH,NH,03304
Center Barnstead,us,US,1606.8480304772118,3225,43.380001068115234,USA,-71.2300033569336,25,80,NH,NH,03225
Candia,us,US,1596.7797831312887,3034,43.04999923706055,USA,-71.30999755859375,25,81,NH,NH,03034
Conway,us,US,1622.7051429505655,3818,43.93000030517578,USA,-71.12999725341797,25,82,NH,NH,03818
Meredith,us,US,1600.802313433422,3253,43.599998474121094,USA,-71.48999786376953,24,83,NH,NH,03253
Danville,us,US,1602.2606288521258,3819,42.91999816894531,USA,-71.12000274658203,24,84,NH,NH,03819
Charlestown,us,US,1554.1764540276522,3603,43.2400016784668,USA,-72.43000030517578,23,85,NH,NH,03603
Gilford,us,US,1603.4135115573565,3249,43.54999923706055,USA,-71.4000015258789,23,86,NH,NH,03249
Hill,us,US,1587.7565559643435,3243,43.5099983215332,USA,-71.76000213623047,22,87,NH,NH,03243
Pittsfield,us,US,1601.0316454338579,3263,43.29999923706055,USA,-71.33000183105469,22,88,NH,NH,03263
Alton,us,US,1608.3117169348634,3809,43.470001220703125,USA,-71.23999786376953,22,89,NH,NH,03809
Loudon,us,US,1594.9978987169864,3307,43.290000915527344,USA,-71.47000122070312,22,90,NH,NH,03307
Rindge,us,US,1560.7115911743065,3461,42.75,USA,-72.0199966430664,21,91,NH,NH,03461
Contoocook,us,US,1584.781639857618,3229,43.20000076293945,USA,-71.66999816894531,21,92,NH,NH,03229
Winchester,us,US,1548.4565962697502,3470,42.790000915527344,USA,-72.33000183105469,20,93,NH,NH,03470
Walpole,us,US,1551.1911381011444,3608,43.06999969482422,USA,-72.41000366210938,18,94,NH,NH,03608
Swanzey,us,US,1552.6775393905489,3446,42.849998474121094,USA,-72.26000213623047,18,95,NH,NH,03446
Canterbury,us,US,1592.3170727576994,3224,43.34000015258789,USA,-71.55999755859375,18,96,NH,NH,03224
Littleton,us,US,1605.8875362885385,3561,44.310001373291016,USA,-71.7699966430664,18,97,NH,NH,03561
Berlin,us,US,1633.2254462887543,3570,44.47999954223633,USA,-71.18000030517578,18,98,NH,NH,03570
New Durham,us,US,1611.4121040629664,3855,43.439998626708984,USA,-71.1500015258789,17,99,NH,NH,03855
Rollinsford,us,US,1620.5339700002319,3869,43.22999954223633,USA,-70.83000183105469,17,100,NH,NH,03869
Hampton Falls,us,US,1612.0388530347118,3844,42.91999816894531,USA,-70.88999938964844,15,101,NH,NH,03844
Canaan,us,US,1581.3430748106857,3741,43.65999984741211,USA,-72.0,15,102,NH,NH,03741
Moultonborough,us,US,1606.8323640300607,3254,43.66999816894531,USA,-71.37999725341797,15,103,NH,NH,03254
Center Conway,us,US,1632.648918489432,3813,44.15999984741211,USA,-71.01000213623047,15,104,NH,NH,03813
Dunbarton,us,US,1584.7784172458123,3046,43.099998474121094,USA,-71.62000274658203,15,105,NH,NH,03046
Lancaster,us,US,1618.1228439500671,3584,44.4900016784668,USA,-71.56999969482422,14,106,NH,NH,03584
New Hampton,us,US,1602.058045212758,3256,43.619998931884766,USA,-71.47000122070312,14,107,NH,NH,03256
Warner,us,US,1581.086540643947,3278,43.279998779296875,USA,-71.80000305175781,14,108,NH,NH,03278
Mont Vernon,us,US,1578.1522877132356,3057,42.900001525878906,USA,-71.68000030517578,14,109,NH,NH,03057
Strafford,us,US,1607.9522068229023,3884,43.22999954223633,USA,-71.12999725341797,13,110,NH,NH,03884
Antrim,us,US,1569.710916315804,3440,43.040000915527344,USA,-71.94999694824219,13,111,NH,NH,03440
Sanbornton,us,US,1594.1596999203823,3269,43.540000915527344,USA,-71.62000274658203,13,112,NH,NH,03269
Greenville,us,US,1570.8886879354336,3048,42.75,USA,-71.77999877929688,13,113,NH,NH,03048
Sanbornville,us,US,1619.0767596941641,3872,43.54999923706055,USA,-71.0199966430664,12,114,NH,NH,03872
Holderness,us,US,1600.5509519786758,3245,43.70000076293945,USA,-71.55000305175781,12,115,NH,NH,03245
Whitefield,us,US,1613.4941367640997,3598,44.380001068115234,USA,-71.62000274658203,11,116,NH,NH,03598
Bennington,us,US,1570.1221704922343,3442,43.0,USA,-71.91999816894531,11,117,NH,NH,03442
Ashland,us,US,1597.0688322752878,3217,43.689998626708984,USA,-71.62999725341797,11,118,NH,NH,03217
Gilmanton Iron Works,us,US,1604.9887505572515,3837,43.43000030517578,USA,-71.30000305175781,11,119,NH,NH,03837
Union,us,US,1614.7281419585236,3887,43.459999084472656,USA,-71.08000183105469,10,120,NH,NH,03887
Fitzwilliam,us,US,1555.2107541149787,3447,42.75,USA,-72.1500015258789,10,121,NH,NH,03447
Hinsdale,us,US,1541.5213257014302,3451,42.79999923706055,USA,-72.5,10,122,NH,NH,03451
Andover,us,US,1585.5857653273422,3216,43.43000030517578,USA,-71.7699966430664,10,123,NH,NH,03216
Grafton,us,US,1580.5104590468509,3240,43.56999969482422,USA,-71.97000122070312,10,124,NH,NH,03240
Newbury,us,US,1572.4523867113564,3255,43.31999969482422,USA,-72.02999877929688,10,125,NH,NH,03255
Wilmot,us,US,1580.0496398206456,3287,43.439998626708984,USA,-71.91000366210938,10,126,NH,NH,03287
New Castle,us,US,1622.0931099841048,3854,43.06999969482422,USA,-70.72000122070312,9,127,NH,NH,03854
Newfields,us,US,1612.2047367697523,3856,43.040000915527344,USA,-70.94000244140625,9,128,NH,NH,03856
Hancock,us,US,1567.8138475872252,3449,42.970001220703125,USA,-71.95999908447266,9,129,NH,NH,03449
Spofford,us,US,1548.0966045955904,3462,42.90999984741211,USA,-72.4000015258789,9,130,NH,NH,03462
West Chesterfield,us,US,1542.2037553779976,3466,42.869998931884766,USA,-72.5199966430664,9,131,NH,NH,03466
Lyme,us,US,1577.4307511531122,3768,43.77000045776367,USA,-72.16000366210938,9,132,NH,NH,03768
Rumney,us,US,1590.0041356750703,3266,43.790000915527344,USA,-71.86000061035156,9,133,NH,NH,03266
Bartlett,us,US,1620.23027660292,3812,44.09000015258789,USA,-71.27999877929688,9,134,NH,NH,03812
East Wakefield,us,US,1619.0802481412493,3830,43.56999969482422,USA,-71.02999877929688,9,135,NH,NH,03830
Dublin,us,US,1562.9829931654274,3444,42.900001525878906,USA,-72.04000091552734,8,136,NH,NH,03444
Troy,us,US,1555.6197464460436,3465,42.83000183105469,USA,-72.18000030517578,8,137,NH,NH,03465
Etna,us,US,1574.2370021746267,3750,43.720001220703125,USA,-72.20999908447266,8,138,NH,NH,03750
Center Ossipee,us,US,1619.6052573296172,3814,43.75,USA,-71.11000061035156,8,139,NH,NH,03814
Alstead,us,US,1557.5276068201547,3602,43.150001525878906,USA,-72.30000305175781,7,140,NH,NH,03602
Waterville Valley,us,US,1608.1978993802145,3215,43.95000076293945,USA,-71.5,7,141,NH,NH,03215
Bradford,us,US,1573.882248054889,3221,43.310001373291016,USA,-71.98999786376953,7,142,NH,NH,03221
Chichester,us,US,1597.2855029287286,3258,43.279998779296875,USA,-71.41000366210938,7,143,NH,NH,03258
Sunapee,us,US,1571.5416553576867,3782,43.38999938964844,USA,-72.08999633789062,7,144,NH,NH,03782
Washington,us,US,1567.5049815307837,3280,43.16999816894531,USA,-72.06999969482422,7,145,NH,NH,03280
Wentworth,us,US,1588.804633716232,3282,43.86000061035156,USA,-71.93000030517578,7,146,NH,NH,03282
Francestown,us,US,1572.2183375911475,3043,43.0,USA,-71.87000274658203,7,147,NH,NH,03043
Gorham,us,US,1630.9557005122326,3581,44.400001525878906,USA,-71.19000244140625,7,148,NH,NH,03581
Lyndeborough,us,US,1573.9321659860275,3082,42.900001525878906,USA,-71.77999877929688,6,149,NH,NH,03082
Wolfeboro Falls,us,US,1612.0842206721497,3896,43.59000015258789,USA,-71.20999908447266,6,150,NH,NH,03896
Westmoreland,us,US,1548.351294185876,3467,42.959999084472656,USA,-72.41999816894531,6,151,NH,NH,03467
Center Harbor,us,US,1603.439755661574,3226,43.720001220703125,USA,-71.48999786376953,6,152,NH,NH,03226
Center Sandwich,us,US,1606.296012043985,3227,43.83000183105469,USA,-71.4800033569336,6,153,NH,NH,03227
Lincoln,us,US,1604.0763850045275,3251,44.04999923706055,USA,-71.66000366210938,6,154,NH,NH,03251
Plainfield,us,US,1567.62141498755,3781,43.380001068115234,USA,-72.18000030517578,6,155,NH,NH,03781
Greenfield,us,US,1569.4937387007337,3047,42.95000076293945,USA,-71.91000366210938,6,156,NH,NH,03047
Freedom,us,US,1621.9312399623698,3836,43.81999969482422,USA,-71.08999633789062,6,157,NH,NH,03836
Temple,us,US,1569.3394234094872,3084,42.81999969482422,USA,-71.8499984741211,5,158,NH,NH,03084
Silver Lake,us,US,1618.9197268958812,3875,43.849998474121094,USA,-71.18000030517578,5,159,NH,NH,03875
Effingham,us,US,1623.4688135253537,3882,43.720001220703125,USA,-71.0,5,160,NH,NH,03882
Stoddard,us,US,1564.937825433522,3464,43.09000015258789,USA,-72.08999633789062,5,161,NH,NH,03464
Barnstead,us,US,1604.1486301677037,3218,43.369998931884766,USA,-71.29000091552734,5,162,NH,NH,03218
Elkins,us,US,1578.373137966643,3233,43.41999816894531,USA,-71.94000244140625,5,163,NH,NH,03233
Gilmanton,us,US,1600.2254227595747,3237,43.41999816894531,USA,-71.41000366210938,5,164,NH,NH,03237
Meriden,us,US,1566.732424171883,3770,43.52000045776367,USA,-72.27999877929688,5,165,NH,NH,03770
North Haverhill,us,US,1590.0278549438408,3774,44.08000183105469,USA,-72.02999877929688,5,166,NH,NH,03774
Springfield,us,US,1575.0233301122562,3284,43.4900016784668,USA,-72.05999755859375,5,167,NH,NH,03284
Alton Bay,us,US,1608.1083279097006,3810,43.47999954223633,USA,-71.25,5,168,NH,NH,03810
Bethlehem,us,US,1609.7515022173911,3574,44.290000915527344,USA,-71.66000366210938,5,169,NH,NH,03574
Colebrook,us,US,1630.7409684915551,3576,44.88999938964844,USA,-71.5,5,170,NH,NH,03576
Franconia,us,US,1604.7502086763366,3580,44.22999954223633,USA,-71.75,5,171,NH,NH,03580
Groveton,us,US,1623.152901317438,3582,44.599998474121094,USA,-71.51000213623047,5,172,NH,NH,03582
Madison,us,US,1622.2331382937496,3849,43.88999938964844,USA,-71.12000274658203,4,173,NH,NH,03849
Milton Mills,us,US,1619.697129156407,3852,43.5,USA,-70.9800033569336,4,174,NH,NH,03852
Rye Beach,us,US,1618.8860735746339,3871,42.9900016784668,USA,-70.76000213623047,4,175,NH,NH,03871
Ashuelot,us,US,1544.2482033140425,3441,42.790000915527344,USA,-72.43000030517578,4,176,NH,NH,03441
Danbury,us,US,1583.2481907205288,3230,43.5099983215332,USA,-71.87000274658203,4,177,NH,NH,03230
Cornish,us,US,1563.3031499686774,3745,43.529998779296875,USA,-72.37000274658203,4,178,NH,NH,03745
Hebron,us,US,1587.3584120362461,3241,43.709999084472656,USA,-71.87999725341797,4,179,NH,NH,03241
Salisbury,us,US,1596.4639245500075,3268,43.34000015258789,USA,-71.45999908447266,4,180,NH,NH,03268
Chocorua,us,US,1617.3632318124048,3817,43.88999938964844,USA,-71.23999786376953,4,181,NH,NH,03817
Glen,us,US,1623.2677735795382,3838,44.099998474121094,USA,-71.20999908447266,4,182,NH,NH,03838
Lisbon,us,US,1598.3275739636945,3585,44.209999084472656,USA,-71.9000015258789,3,183,NH,NH,03585
Intervale,us,US,1626.0345487770187,3845,44.08000183105469,USA,-71.12999725341797,3,184,NH,NH,03845
Acworth,us,US,1555.824206389235,3601,43.2400016784668,USA,-72.38999938964844,3,185,NH,NH,03601
Tamworth,us,US,1614.8925840406962,3886,43.869998931884766,USA,-71.29000091552734,3,186,NH,NH,03886
West Ossipee,us,US,1617.8876837170087,3890,43.84000015258789,USA,-71.19999694824219,3,187,NH,NH,03890
Harrisville,us,US,1561.7272492586992,3450,42.939998626708984,USA,-72.08999633789062,3,188,NH,NH,03450
Marlborough,us,US,1556.6817384040664,3455,42.900001525878906,USA,-72.19000244140625,3,189,NH,NH,03455
Haverhill,us,US,1587.8698226090814,3765,44.040000915527344,USA,-72.05999755859375,3,190,NH,NH,03765
North Sutton,us,US,1577.2661742683297,3260,43.369998931884766,USA,-71.94000244140625,3,191,NH,NH,03260
South Sutton,us,US,1576.165919259332,3273,43.31999969482422,USA,-71.94000244140625,3,192,NH,NH,03273
Woodsville,us,US,1591.7233182304903,3785,44.150001525878906,USA,-72.02999877929688,3,193,NH,NH,03785
West Nottingham,us,US,1606.3284264708575,3291,43.16999816894531,USA,-71.13999938964844,3,194,NH,NH,03291
Center Tuftonboro,us,US,1611.9386697715563,3816,43.65999984741211,USA,-71.25,3,195,NH,NH,03816
Jefferson,us,US,1621.2290145257887,3583,44.38999938964844,USA,-71.43000030517578,3,196,NH,NH,03583
Jackson,us,US,1625.8841518958325,3846,44.18000030517578,USA,-71.19000244140625,2,197,NH,NH,03846
West Stewartstown,us,US,1632.1239812852336,3597,44.9900016784668,USA,-71.52999877929688,2,198,NH,NH,03597
Newton Junction,us,US,1603.427813003656,3859,42.869998931884766,USA,-71.06999969482422,2,199,NH,NH,03859
Jersey City,us,US,1432.4770806489921,7097,40.75,USA,-74.05000305175781,5957,0,NJ,NJ,07097
Newark,us,US,1426.675528065561,7101,40.72999954223633,USA,-74.16999816894531,5331,1,NJ,NJ,07101
Ridgewood,us,US,1434.1833853758337,7450,40.97999954223633,USA,-74.11000061035156,5034,2,NJ,NJ,07450
Trenton,us,US,1390.2476976536527,8601,40.220001220703125,USA,-74.76000213623047,4851,3,NJ,NJ,08601
New Brunswick,us,US,1409.4530638512053,8901,40.4900016784668,USA,-74.44999694824219,3879,4,NJ,NJ,08901
Cherry Hill,us,US,1372.9380803223212,8002,39.93000030517578,USA,-75.0199966430664,3741,5,NJ,NJ,08002
Lakewood,us,US,1413.6229583538448,8701,40.08000183105469,USA,-74.19999694824219,3042,6,NJ,NJ,08701
Hoboken,us,US,1433.3817402531386,7030,40.75,USA,-74.02999877929688,2932,7,NJ,NJ,07030
Edison,us,US,1412.103552858282,8817,40.5099983215332,USA,-74.4000015258789,2013,8,NJ,NJ,08817
Montclair,us,US,1425.9473926117812,7042,40.810001373291016,USA,-74.22000122070312,1939,9,NJ,NJ,07042
Princeton,us,US,1397.1685463408855,8540,40.369998931884766,USA,-74.66999816894531,1707,10,NJ,NJ,08540
Morristown,us,US,1413.415827874278,7960,40.790000915527344,USA,-74.48999786376953,1523,11,NJ,NJ,07960
Paramus,us,US,1435.3904429240868,7652,40.95000076293945,USA,-74.06999969482422,1172,12,NJ,NJ,07652
Red Bank,us,US,1424.2993711880163,7701,40.349998474121094,USA,-74.06999969482422,1107,13,NJ,NJ,07701
Atlantic City,us,US,1390.7206197483008,8401,39.36000061035156,USA,-74.44000244140625,1065,14,NJ,NJ,08401
Clifton,us,US,1430.4458596007382,7011,40.880001068115234,USA,-74.1500015258789,1050,15,NJ,NJ,07011
Toms River,us,US,1413.0375524966573,8753,39.9900016784668,USA,-74.18000030517578,906,16,NJ,NJ,08753
Bridgewater,us,US,1403.6425114135639,8807,40.59000015258789,USA,-74.62000274658203,871,17,NJ,NJ,08807
Somerset,us,US,1406.4559484710078,8873,40.5,USA,-74.5199966430664,825,18,NJ,NJ,08873
Piscataway,us,US,1410.1289355443885,8854,40.54999923706055,USA,-74.45999908447266,824,19,NJ,NJ,08854
Bayonne,us,US,1427.6255143005108,7002,40.65999984741211,USA,-74.12000274658203,806,20,NJ,NJ,07002
Bloomfield,us,US,1427.2980838010174,7003,40.810001373291016,USA,-74.19000244140625,793,21,NJ,NJ,07003
Parsippany,us,US,1418.388556954576,7054,40.86000061035156,USA,-74.41000366210938,770,22,NJ,NJ,07054
Hackensack,us,US,1435.1312477234362,7601,40.88999938964844,USA,-74.05000305175781,764,23,NJ,NJ,07601
Woodbridge,us,US,1418.041896059972,7095,40.560001373291016,USA,-74.29000091552734,751,24,NJ,NJ,07095
Mount Laurel,us,US,1377.9353424042238,8054,39.95000076293945,USA,-74.91999816894531,744,25,NJ,NJ,08054
East Brunswick,us,US,1410.1599679112385,8816,40.43000030517578,USA,-74.41000366210938,741,26,NJ,NJ,08816
Marlton,us,US,1377.3257716117039,8053,39.88999938964844,USA,-74.91000366210938,737,27,NJ,NJ,08053
Freehold,us,US,1412.6929602655382,7728,40.2400016784668,USA,-74.27999877929688,687,28,NJ,NJ,07728
Wayne,us,US,1427.3314562353733,7470,40.95000076293945,USA,-74.25,670,29,NJ,NJ,07470
Westfield,us,US,1417.0152937163195,7090,40.650001525878906,USA,-74.3499984741211,666,30,NJ,NJ,07090
North Bergen,us,US,1434.58415813342,7047,40.790000915527344,USA,-74.0199966430664,663,31,NJ,NJ,07047
West New York,us,US,1435.0354842140148,7093,40.790000915527344,USA,-74.01000213623047,661,32,NJ,NJ,07093
West Orange,us,US,1423.5681478498905,7052,40.779998779296875,USA,-74.26000213623047,657,33,NJ,NJ,07052
Fort Lee,us,US,1437.5197032607346,7024,40.849998474121094,USA,-73.9800033569336,630,34,NJ,NJ,07024
Brick,us,US,1417.301250976352,8723,40.04999923706055,USA,-74.11000061035156,618,35,NJ,NJ,08723
North Brunswick,us,US,1406.8816382063849,8902,40.45000076293945,USA,-74.48999786376953,597,36,NJ,NJ,08902
Union,us,US,1421.3957944700442,7083,40.689998626708984,USA,-74.2699966430664,596,37,NJ,NJ,07083
Sicklerville,us,US,1370.5440489656003,8081,39.77000045776367,USA,-75.01000213623047,590,38,NJ,NJ,08081
Metuchen,us,US,1414.4849647969543,8840,40.540000915527344,USA,-74.36000061035156,565,39,NJ,NJ,08840
